city,X,Y,items,weights,profit
5155,138375.0,493675.0,"[5154, 38963, 72772, 106581, 140390]",[1004. 1009. 1008. 1001. 1008.],[934. 931. 410. 841. 356.]
5156,138375.0,495675.0,"[5155, 38964, 72773, 106582, 140391]",[1002. 1009. 1000. 1008. 1006.],[287. 538.  45.  19. 281.]
5157,138375.0,497675.0,"[5156, 38965, 72774, 106583, 140392]",[1001. 1008. 1008. 1009. 1004.],[577.  14.  17. 939. 947.]
5158,138375.0,499675.0,"[5157, 38966, 72775, 106584, 140393]",[1001. 1002. 1009. 1003. 1009.],[210. 296. 826.  89. 968.]
5159,140375.0,479675.0,"[5158, 38967, 72776, 106585, 140394]",[1008. 1006. 1008. 1005. 1000.],[222. 258. 732. 926.  87.]
5160,140375.0,481675.0,"[5159, 38968, 72777, 106586, 140395]",[1006. 1001. 1009. 1007. 1007.],[605. 503.  51. 555. 716.]
5161,140375.0,483675.0,"[5160, 38969, 72778, 106587, 140396]",[1008. 1007. 1003. 1000. 1004.],[734. 955. 377. 156. 419.]
5162,140375.0,485675.0,"[5161, 38970, 72779, 106588, 140397]",[1004. 1008. 1000. 1004. 1001.],[802. 246.  53. 589. 921.]
5163,140375.0,493675.0,"[5162, 38971, 72780, 106589, 140398]",[1008. 1007. 1009. 1002. 1000.],[175. 164. 817. 948. 934.]
5164,140375.0,495675.0,"[5163, 38972, 72781, 106590, 140399]",[1008. 1000. 1005. 1000. 1007.],[340. 786.  43. 172. 299.]
5165,140375.0,497675.0,"[5164, 38973, 72782, 106591, 140400]",[1008. 1000. 1002. 1009. 1008.],[661. 226. 122. 341. 242.]
5166,140375.0,499675.0,"[5165, 38974, 72783, 106592, 140401]",[1008. 1002. 1006. 1001. 1006.],[916.  52. 381.  60. 757.]
5167,142375.0,481675.0,"[5166, 38975, 72784, 106593, 140402]",[1005. 1000. 1001. 1009. 1000.],[558. 168. 332. 157. 272.]
5168,142375.0,483675.0,"[5167, 38976, 72785, 106594, 140403]",[1005. 1008. 1002. 1006. 1001.],[345. 142. 550. 752. 405.]
5169,142375.0,485675.0,"[5168, 38977, 72786, 106595, 140404]",[1004. 1004. 1008. 1000. 1004.],[759. 372. 340. 334. 278.]
5170,142375.0,493675.0,"[5169, 38978, 72787, 106596, 140405]",[1004. 1008. 1003. 1007. 1002.],[907. 194. 890.  81.  63.]
5171,142375.0,495675.0,"[5170, 38979, 72788, 106597, 140406]",[1006. 1002. 1002. 1008. 1002.],[980. 462. 648.  94. 319.]
5172,142375.0,497675.0,"[5171, 38980, 72789, 106598, 140407]",[1003. 1007. 1001. 1007. 1002.],[636. 782. 810. 966. 396.]
5173,142375.0,499675.0,"[5172, 38981, 72790, 106599, 140408]",[1000. 1004. 1007. 1006. 1001.],[528.  96. 560.  57. 741.]
5174,144375.0,479675.0,"[5173, 38982, 72791, 106600, 140409]",[1008. 1007. 1005. 1007. 1005.],[164. 152. 782.  37. 559.]
5175,144375.0,481675.0,"[5174, 38983, 72792, 106601, 140410]",[1003. 1002. 1002. 1008. 1004.],[817. 599. 237. 845. 173.]
5176,144375.0,483675.0,"[5175, 38984, 72793, 106602, 140411]",[1001. 1003. 1005. 1006. 1004.],[ 72. 713. 670. 323.  53.]
5177,144375.0,485675.0,"[5176, 38985, 72794, 106603, 140412]",[1002. 1001. 1006. 1005. 1005.],[254. 677. 217. 954. 975.]
5178,144375.0,493675.0,"[5177, 38986, 72795, 106604, 140413]",[1002. 1002. 1003. 1008. 1000.],[806. 369. 308. 326. 894.]
5179,144375.0,495675.0,"[5178, 38987, 72796, 106605, 140414]",[1007. 1008. 1006. 1007. 1000.],[ 41. 511. 562. 548. 296.]
5180,144375.0,497675.0,"[5179, 38988, 72797, 106606, 140415]",[1002. 1004. 1003. 1004. 1001.],[472. 592. 465. 660. 420.]
5181,144375.0,499675.0,"[5180, 38989, 72798, 106607, 140416]",[1009. 1002. 1004. 1000. 1008.],[619. 426. 556. 830. 318.]
5182,146375.0,479675.0,"[5181, 38990, 72799, 106608, 140417]",[1001. 1006. 1006. 1000. 1003.],[922. 716. 563. 863.  39.]
5183,146375.0,481675.0,"[5182, 38991, 72800, 106609, 140418]",[1006. 1004. 1003. 1006. 1008.],[240. 445. 554.  69.  63.]
5184,146375.0,483675.0,"[5183, 38992, 72801, 106610, 140419]",[1008. 1001. 1002. 1008. 1002.],[378. 828. 167. 128. 474.]
5185,146375.0,485675.0,"[5184, 38993, 72802, 106611, 140420]",[1000. 1008. 1000. 1009. 1002.],[440. 667. 513. 518. 734.]
5186,146375.0,493675.0,"[5185, 38994, 72803, 106612, 140421]",[1001. 1007. 1006. 1006. 1000.],[387. 872.   1. 820.  94.]
5187,146375.0,495675.0,"[5186, 38995, 72804, 106613, 140422]",[1009. 1003. 1007. 1000. 1006.],[455. 495. 641. 733. 652.]
5188,146375.0,497675.0,"[5187, 38996, 72805, 106614, 140423]",[1002. 1001. 1000. 1003. 1001.],[941. 266. 718. 511. 208.]
5189,148375.0,479675.0,"[5188, 38997, 72806, 106615, 140424]",[1003. 1009. 1000. 1005. 1004.],[530. 300.  25. 563. 735.]
5190,148375.0,481675.0,"[5189, 38998, 72807, 106616, 140425]",[1002. 1006. 1007. 1002. 1003.],[676. 541. 290. 924. 874.]
5191,148375.0,483675.0,"[5190, 38999, 72808, 106617, 140426]",[1001. 1004. 1000. 1003. 1003.],[350. 609. 702. 787. 937.]
5192,148375.0,485675.0,"[5191, 39000, 72809, 106618, 140427]",[1008. 1007. 1008. 1003. 1009.],[ 76. 960. 338. 327. 371.]
5193,148375.0,493675.0,"[5192, 39001, 72810, 106619, 140428]",[1000. 1000. 1001. 1009. 1002.],[311. 365. 864. 497. 664.]
5194,148375.0,495675.0,"[5193, 39002, 72811, 106620, 140429]",[1002. 1002. 1002. 1006. 1002.],[646. 559. 120. 151. 171.]
5195,148375.0,497675.0,"[5194, 39003, 72812, 106621, 140430]",[1009. 1000. 1003. 1001. 1000.],[ 73. 588. 281. 711. 493.]
5196,150375.0,479675.0,"[5195, 39004, 72813, 106622, 140431]",[1005. 1001. 1008. 1002. 1004.],[722. 151. 671. 843. 760.]
5197,150375.0,481675.0,"[5196, 39005, 72814, 106623, 140432]",[1000. 1006. 1009. 1003. 1001.],[439. 542. 170. 526. 235.]
5198,150375.0,485675.0,"[5197, 39006, 72815, 106624, 140433]",[1005. 1003. 1006. 1006. 1003.],[137.  36.  58.  56.  14.]
5199,150375.0,493675.0,"[5198, 39007, 72816, 106625, 140434]",[1000. 1008. 1000. 1009. 1003.],[694. 768. 403. 477. 318.]
5200,150375.0,495675.0,"[5199, 39008, 72817, 106626, 140435]",[1007. 1001. 1009. 1004. 1003.],[197. 377. 437. 388. 518.]
5201,150375.0,497675.0,"[5200, 39009, 72818, 106627, 140436]",[1003. 1004. 1007. 1006. 1003.],[740. 514. 391. 625.   6.]
5202,152375.0,479675.0,"[5201, 39010, 72819, 106628, 140437]",[1009. 1004. 1009. 1007. 1007.],[567. 570. 287. 218. 798.]
5203,152375.0,481675.0,"[5202, 39011, 72820, 106629, 140438]",[1005. 1008. 1005. 1002. 1009.],[531.  20. 922. 729. 942.]
5204,152375.0,483675.0,"[5203, 39012, 72821, 106630, 140439]",[1005. 1006. 1006. 1006. 1006.],[ 92. 665. 763. 706. 505.]
5205,152375.0,485675.0,"[5204, 39013, 72822, 106631, 140440]",[1008. 1002. 1003. 1006. 1006.],[ 76. 181. 568. 349. 301.]
5206,152375.0,487675.0,"[5205, 39014, 72823, 106632, 140441]",[1009. 1001. 1007. 1001. 1001.],[334. 788. 890. 996. 370.]
5207,152375.0,489675.0,"[5206, 39015, 72824, 106633, 140442]",[1008. 1005. 1003. 1009. 1004.],[977. 378. 556. 851. 521.]
5208,152375.0,491675.0,"[5207, 39016, 72825, 106634, 140443]",[1000. 1007. 1000. 1001. 1007.],[811. 663. 774. 121. 626.]
5209,152375.0,493675.0,"[5208, 39017, 72826, 106635, 140444]",[1000. 1007. 1005. 1000. 1004.],[444. 288.  81. 477. 179.]
5210,152375.0,495675.0,"[5209, 39018, 72827, 106636, 140445]",[1003. 1002. 1008. 1005. 1004.],[492. 908. 973. 119. 244.]
5211,152375.0,497675.0,"[5210, 39019, 72828, 106637, 140446]",[1009. 1005. 1000. 1005. 1001.],[245. 454. 208. 506.  34.]
5212,154375.0,479675.0,"[5211, 39020, 72829, 106638, 140447]",[1003. 1001. 1008. 1002. 1002.],[524. 683. 776. 527. 881.]
5213,154375.0,481675.0,"[5212, 39021, 72830, 106639, 140448]",[1005. 1009. 1005. 1006. 1004.],[924.   1. 975. 319.  39.]
5214,154375.0,483675.0,"[5213, 39022, 72831, 106640, 140449]",[1005. 1003. 1008. 1007. 1009.],[827. 135. 887. 956. 950.]
5215,154375.0,485675.0,"[5214, 39023, 72832, 106641, 140450]",[1005. 1007. 1006. 1007. 1008.],[747. 533. 410. 954. 539.]
5216,154375.0,487675.0,"[5215, 39024, 72833, 106642, 140451]",[1009. 1000. 1006. 1004. 1004.],[558. 824. 963. 482. 606.]
5217,154375.0,489675.0,"[5216, 39025, 72834, 106643, 140452]",[1001. 1003. 1009. 1007. 1009.],[951.  29. 961. 163. 393.]
5218,154375.0,491675.0,"[5217, 39026, 72835, 106644, 140453]",[1004. 1005. 1004. 1002. 1002.],[652.  30. 416. 952. 468.]
5219,154375.0,493675.0,"[5218, 39027, 72836, 106645, 140454]",[1004. 1007. 1009. 1007. 1001.],[  3. 160. 342.  16. 331.]
5220,154375.0,495675.0,"[5219, 39028, 72837, 106646, 140455]",[1002. 1003. 1000. 1000. 1007.],[127. 928. 557. 179. 569.]
5221,154375.0,497675.0,"[5220, 39029, 72838, 106647, 140456]",[1002. 1002. 1003. 1000. 1007.],[961. 248. 305. 363. 724.]
5222,154375.0,499675.0,"[5221, 39030, 72839, 106648, 140457]",[1008. 1008. 1000. 1009. 1004.],[869. 225. 826. 841. 774.]
5223,156375.0,479675.0,"[5222, 39031, 72840, 106649, 140458]",[1004. 1003. 1002. 1002. 1003.],[102. 784. 898. 122. 943.]
5224,156375.0,481675.0,"[5223, 39032, 72841, 106650, 140459]",[1001. 1002. 1002. 1005. 1008.],[ 75. 835.  68. 663. 367.]
5225,156375.0,483675.0,"[5224, 39033, 72842, 106651, 140460]",[1002. 1003. 1004. 1003. 1008.],[881.  17. 786. 938. 107.]
5226,156375.0,485675.0,"[5225, 39034, 72843, 106652, 140461]",[1002. 1006. 1003. 1005. 1005.],[477. 819. 831. 815.   4.]
5227,156375.0,487675.0,"[5226, 39035, 72844, 106653, 140462]",[1003. 1003. 1003. 1001. 1005.],[304. 785. 750. 985. 852.]
5228,156375.0,489675.0,"[5227, 39036, 72845, 106654, 140463]",[1008. 1001. 1002. 1006. 1000.],[196. 377. 529.  42. 325.]
5229,156375.0,493675.0,"[5228, 39037, 72846, 106655, 140464]",[1000. 1009. 1000. 1006. 1007.],[934. 809. 552.  47. 286.]
5230,156375.0,495675.0,"[5229, 39038, 72847, 106656, 140465]",[1006. 1009. 1003. 1008. 1002.],[604. 195. 335. 446. 186.]
5231,156375.0,497675.0,"[5230, 39039, 72848, 106657, 140466]",[1001. 1007. 1005. 1001. 1007.],[173. 417. 652. 480. 944.]
5232,156375.0,499675.0,"[5231, 39040, 72849, 106658, 140467]",[1008. 1006. 1002. 1006. 1004.],[865. 173.  86. 276. 364.]
5233,158375.0,479675.0,"[5232, 39041, 72850, 106659, 140468]",[1001. 1004. 1004. 1006. 1004.],[380.  26. 661. 145. 659.]
5234,158375.0,481675.0,"[5233, 39042, 72851, 106660, 140469]",[1002. 1009. 1005. 1008. 1008.],[606. 934. 248. 377. 108.]
5235,158375.0,483675.0,"[5234, 39043, 72852, 106661, 140470]",[1005. 1006. 1002. 1004. 1004.],[957. 247. 722. 268. 174.]
5236,158375.0,491675.0,"[5235, 39044, 72853, 106662, 140471]",[1007. 1006. 1001. 1002. 1003.],[529. 930. 114. 454. 261.]
5237,158375.0,493675.0,"[5236, 39045, 72854, 106663, 140472]",[1002. 1006. 1009. 1007. 1009.],[126. 329. 536. 577. 823.]
5238,158375.0,495675.0,"[5237, 39046, 72855, 106664, 140473]",[1002. 1008. 1004. 1006. 1008.],[230. 368. 190. 630. 936.]
5239,158375.0,497675.0,"[5238, 39047, 72856, 106665, 140474]",[1003. 1009. 1000. 1007. 1008.],[569. 758. 812. 779. 200.]
5240,158375.0,499675.0,"[5239, 39048, 72857, 106666, 140475]",[1004. 1003. 1003. 1000. 1007.],[359. 823. 153. 427. 956.]
5241,160375.0,479675.0,"[5240, 39049, 72858, 106667, 140476]",[1003. 1003. 1000. 1007. 1008.],[963. 325. 789. 293. 516.]
5242,160375.0,481675.0,"[5241, 39050, 72859, 106668, 140477]",[1005. 1001. 1004. 1002. 1005.],[ 13. 498. 698. 934. 848.]
5243,160375.0,483675.0,"[5242, 39051, 72860, 106669, 140478]",[1009. 1006. 1007. 1000. 1000.],[869.  41. 372. 903. 797.]
5244,160375.0,491675.0,"[5243, 39052, 72861, 106670, 140479]",[1006. 1003. 1004. 1003. 1008.],[829. 325. 230. 505. 503.]
5245,160375.0,493675.0,"[5244, 39053, 72862, 106671, 140480]",[1001. 1009. 1006. 1005. 1003.],[242. 376. 986. 361. 859.]
5246,160375.0,495675.0,"[5245, 39054, 72863, 106672, 140481]",[1005. 1003. 1001. 1005. 1001.],[234. 258. 141. 554. 775.]
5247,160375.0,497675.0,"[5246, 39055, 72864, 106673, 140482]",[1007. 1000. 1000. 1006. 1000.],[  6. 782.  76. 362. 338.]
5248,160375.0,499675.0,"[5247, 39056, 72865, 106674, 140483]",[1005. 1007. 1006. 1000. 1009.],[ 82. 949.  74. 663. 486.]
5249,162375.0,479675.0,"[5248, 39057, 72866, 106675, 140484]",[1006. 1006. 1004. 1008. 1007.],[839. 595. 709. 341. 689.]
5250,162375.0,481675.0,"[5249, 39058, 72867, 106676, 140485]",[1000. 1008. 1003. 1006. 1000.],[136. 544. 428. 241. 313.]
5251,162375.0,483675.0,"[5250, 39059, 72868, 106677, 140486]",[1005. 1009. 1008. 1008. 1006.],[756. 237. 808. 841. 538.]
5252,162375.0,489675.0,"[5251, 39060, 72869, 106678, 140487]",[1000. 1009. 1004. 1009. 1008.],[574. 676. 124. 759. 770.]
5253,162375.0,491675.0,"[5252, 39061, 72870, 106679, 140488]",[1002. 1007. 1001. 1005. 1008.],[510. 851. 857. 748.   3.]
5254,162375.0,493675.0,"[5253, 39062, 72871, 106680, 140489]",[1004. 1000. 1001. 1004. 1000.],[797. 173. 570. 831. 181.]
5255,162375.0,495675.0,"[5254, 39063, 72872, 106681, 140490]",[1007. 1003. 1007. 1002. 1004.],[166. 112. 343. 867. 360.]
5256,162375.0,497675.0,"[5255, 39064, 72873, 106682, 140491]",[1009. 1007. 1006. 1005. 1006.],[ 915.  136. 1000.  722.  639.]
5257,162375.0,499675.0,"[5256, 39065, 72874, 106683, 140492]",[1004. 1009. 1000. 1006. 1006.],[157. 976. 543.  41.  75.]
5258,164375.0,479675.0,"[5257, 39066, 72875, 106684, 140493]",[1001. 1007. 1006. 1007. 1001.],[831. 595. 483. 237. 668.]
5259,164375.0,481675.0,"[5258, 39067, 72876, 106685, 140494]",[1006. 1007. 1000. 1004. 1003.],[826. 523. 800. 561. 954.]
5260,164375.0,487675.0,"[5259, 39068, 72877, 106686, 140495]",[1007. 1002. 1009. 1008. 1005.],[ 67. 801. 426.  48. 828.]
5261,164375.0,491675.0,"[5260, 39069, 72878, 106687, 140496]",[1004. 1005. 1007. 1009. 1003.],[612. 770. 207.  65. 642.]
5262,164375.0,495675.0,"[5261, 39070, 72879, 106688, 140497]",[1001. 1006. 1008. 1007. 1007.],[775.  89. 644. 525. 584.]
5263,164375.0,497675.0,"[5262, 39071, 72880, 106689, 140498]",[1003. 1005. 1007. 1007. 1000.],[980. 442. 871. 373. 309.]
5264,164375.0,499675.0,"[5263, 39072, 72881, 106690, 140499]",[1002. 1002. 1005. 1004. 1004.],[230.  91. 538. 287. 447.]
5265,166375.0,479675.0,"[5264, 39073, 72882, 106691, 140500]",[1003. 1004. 1008. 1003. 1009.],[821. 276. 542. 285.  38.]
5266,166375.0,481675.0,"[5265, 39074, 72883, 106692, 140501]",[1002. 1000. 1008. 1009. 1001.],[663.   6. 854. 781. 712.]
5267,166375.0,483675.0,"[5266, 39075, 72884, 106693, 140502]",[1002. 1009. 1005. 1008. 1003.],[411. 279. 615. 797. 429.]
5268,166375.0,487675.0,"[5267, 39076, 72885, 106694, 140503]",[1004. 1003. 1006. 1009. 1004.],[594. 880. 927. 793. 691.]
5269,166375.0,491675.0,"[5268, 39077, 72886, 106695, 140504]",[1009. 1000. 1005. 1002. 1002.],[173. 155. 239. 607. 771.]
5270,166375.0,495675.0,"[5269, 39078, 72887, 106696, 140505]",[1001. 1000. 1008. 1005. 1006.],[693. 179. 602. 401. 264.]
5271,166375.0,497675.0,"[5270, 39079, 72888, 106697, 140506]",[1008. 1000. 1001. 1008. 1001.],[489. 387. 238. 262. 723.]
5272,168375.0,479675.0,"[5271, 39080, 72889, 106698, 140507]",[1009. 1002. 1001. 1001. 1007.],[611. 968. 479. 985. 843.]
5273,168375.0,481675.0,"[5272, 39081, 72890, 106699, 140508]",[1002. 1000. 1004. 1009. 1005.],[379.  14.   5. 273. 499.]
5274,168375.0,483675.0,"[5273, 39082, 72891, 106700, 140509]",[1000. 1005. 1007. 1005. 1000.],[808. 524. 509. 178. 667.]
5275,168375.0,487675.0,"[5274, 39083, 72892, 106701, 140510]",[1005. 1006. 1009. 1002. 1005.],[537. 617. 830. 179. 518.]
5276,168375.0,491675.0,"[5275, 39084, 72893, 106702, 140511]",[1004. 1001. 1009. 1001. 1003.],[731. 547. 602. 683. 542.]
5277,168375.0,495675.0,"[5276, 39085, 72894, 106703, 140512]",[1002. 1008. 1008. 1002. 1001.],[ 54. 725. 668. 627. 704.]
5278,168375.0,497675.0,"[5277, 39086, 72895, 106704, 140513]",[1008. 1009. 1008. 1001. 1005.],[399.  69.  26. 763. 619.]
5279,168375.0,499675.0,"[5278, 39087, 72896, 106705, 140514]",[1006. 1008. 1001. 1000. 1005.],[521. 520. 216. 533. 853.]
5280,170375.0,479675.0,"[5279, 39088, 72897, 106706, 140515]",[1008. 1001. 1008. 1000. 1000.],[288. 227. 547. 168. 323.]
5281,170375.0,481675.0,"[5280, 39089, 72898, 106707, 140516]",[1008. 1005. 1005. 1006. 1005.],[649. 267. 389.  20. 278.]
5282,170375.0,483675.0,"[5281, 39090, 72899, 106708, 140517]",[1000. 1006. 1007. 1007. 1003.],[983. 286. 476. 248.  84.]
5283,170375.0,487675.0,"[5282, 39091, 72900, 106709, 140518]",[1009. 1006. 1000. 1007. 1004.],[983. 383. 952. 666. 545.]
5284,170375.0,489675.0,"[5283, 39092, 72901, 106710, 140519]",[1001. 1007. 1008. 1006. 1007.],[522. 453. 976. 505.  60.]
5285,170375.0,491675.0,"[5284, 39093, 72902, 106711, 140520]",[1009. 1004. 1006. 1000. 1007.],[488. 845. 352. 789. 388.]
5286,170375.0,493675.0,"[5285, 39094, 72903, 106712, 140521]",[1002. 1004. 1003. 1005. 1001.],[835. 440. 195. 279. 166.]
5287,170375.0,495675.0,"[5286, 39095, 72904, 106713, 140522]",[1009. 1008. 1006. 1003. 1007.],[358. 673. 582. 832. 557.]
5288,170375.0,497675.0,"[5287, 39096, 72905, 106714, 140523]",[1004. 1008. 1005. 1004. 1007.],[163. 982. 295.  26. 788.]
5289,170375.0,499675.0,"[5288, 39097, 72906, 106715, 140524]",[1005. 1000. 1000. 1008. 1002.],[258.   2. 961. 363. 889.]
5290,172375.0,479675.0,"[5289, 39098, 72907, 106716, 140525]",[1001. 1004. 1002. 1004. 1005.],[987. 167. 291. 376.  66.]
5291,172375.0,483675.0,"[5290, 39099, 72908, 106717, 140526]",[1002. 1004. 1007. 1005. 1002.],[656. 697. 329. 152. 311.]
5292,172375.0,487675.0,"[5291, 39100, 72909, 106718, 140527]",[1009. 1004. 1007. 1006. 1004.],[ 23. 319. 937. 750. 714.]
5293,172375.0,491675.0,"[5292, 39101, 72910, 106719, 140528]",[1009. 1004. 1003. 1000. 1001.],[958. 131. 477. 268. 800.]
5294,172375.0,493675.0,"[5293, 39102, 72911, 106720, 140529]",[1001. 1004. 1000. 1005. 1001.],[247. 544. 499. 271.  98.]
5295,172375.0,495675.0,"[5294, 39103, 72912, 106721, 140530]",[1006. 1008. 1003. 1001. 1002.],[794. 444. 723. 221. 574.]
5296,172375.0,497675.0,"[5295, 39104, 72913, 106722, 140531]",[1005. 1003. 1000. 1002. 1005.],[276. 810. 609. 726. 710.]
5297,174375.0,479675.0,"[5296, 39105, 72914, 106723, 140532]",[1007. 1006. 1009. 1004. 1005.],[672. 210. 516. 598. 830.]
5298,174375.0,481675.0,"[5297, 39106, 72915, 106724, 140533]",[1008. 1001. 1002. 1002. 1001.],[ 99. 474. 833. 158. 283.]
5299,174375.0,483675.0,"[5298, 39107, 72916, 106725, 140534]",[1004. 1005. 1000. 1005. 1003.],[245. 547. 514. 364. 827.]
5300,174375.0,487675.0,"[5299, 39108, 72917, 106726, 140535]",[1006. 1006. 1003. 1005. 1007.],[112. 468. 691. 884. 305.]
5301,174375.0,491675.0,"[5300, 39109, 72918, 106727, 140536]",[1008. 1006. 1005. 1007. 1008.],[539.  44.  70. 788. 577.]
5302,174375.0,495675.0,"[5301, 39110, 72919, 106728, 140537]",[1002. 1009. 1007. 1006. 1004.],[723. 278. 952. 533. 907.]
5303,174375.0,497675.0,"[5302, 39111, 72920, 106729, 140538]",[1007. 1001. 1006. 1002. 1001.],[889. 744.  82. 260. 730.]
5304,174375.0,499675.0,"[5303, 39112, 72921, 106730, 140539]",[1002. 1001. 1007. 1003. 1002.],[808.  19. 415. 450. 759.]
5305,176375.0,479675.0,"[5304, 39113, 72922, 106731, 140540]",[1003. 1008. 1009. 1003. 1008.],[997. 225.  16. 306. 224.]
5306,176375.0,481675.0,"[5305, 39114, 72923, 106732, 140541]",[1000. 1006. 1001. 1004. 1003.],[ 21. 593. 779.  44. 924.]
5307,176375.0,483675.0,"[5306, 39115, 72924, 106733, 140542]",[1009. 1003. 1002. 1004. 1006.],[329.  37.  45. 493. 744.]
5308,176375.0,485675.0,"[5307, 39116, 72925, 106734, 140543]",[1001. 1002. 1001. 1000. 1006.],[293. 680. 301. 685. 949.]
5309,176375.0,491675.0,"[5308, 39117, 72926, 106735, 140544]",[1000. 1000. 1000. 1009. 1008.],[ 24. 464. 510. 406. 871.]
5310,176375.0,493675.0,"[5309, 39118, 72927, 106736, 140545]",[1004. 1005. 1002. 1009. 1003.],[307. 111. 777.  21. 345.]
5311,176375.0,495675.0,"[5310, 39119, 72928, 106737, 140546]",[1003. 1005. 1007. 1009. 1004.],[619. 802. 557. 346. 604.]
5312,176375.0,497675.0,"[5311, 39120, 72929, 106738, 140547]",[1003. 1005. 1000. 1004. 1000.],[318. 588. 407. 997. 444.]
5313,176375.0,499675.0,"[5312, 39121, 72930, 106739, 140548]",[1007. 1008. 1002. 1009. 1007.],[189. 733. 864. 199. 881.]
5314,178375.0,479675.0,"[5313, 39122, 72931, 106740, 140549]",[1002. 1009. 1000. 1003. 1003.],[624. 127. 993. 692. 886.]
5315,178375.0,481675.0,"[5314, 39123, 72932, 106741, 140550]",[1003. 1000. 1002. 1000. 1008.],[135. 790. 926. 552. 424.]
5316,178375.0,483675.0,"[5315, 39124, 72933, 106742, 140551]",[1007. 1004. 1008. 1000. 1004.],[394. 579. 108. 236. 630.]
5317,178375.0,485675.0,"[5316, 39125, 72934, 106743, 140552]",[1005. 1005. 1005. 1007. 1009.],[592. 693. 598. 399. 718.]
5318,178375.0,489675.0,"[5317, 39126, 72935, 106744, 140553]",[1004. 1005. 1004. 1001. 1008.],[488. 667. 101. 160.  27.]
5319,178375.0,491675.0,"[5318, 39127, 72936, 106745, 140554]",[1003. 1005. 1005. 1009. 1008.],[525. 394. 247. 542. 622.]
5320,178375.0,493675.0,"[5319, 39128, 72937, 106746, 140555]",[1005. 1007. 1000. 1002. 1001.],[404. 190. 449. 132.  86.]
5321,178375.0,495675.0,"[5320, 39129, 72938, 106747, 140556]",[1000. 1000. 1008. 1003. 1007.],[185. 614. 390.  83. 917.]
5322,178375.0,497675.0,"[5321, 39130, 72939, 106748, 140557]",[1006. 1003. 1000. 1000. 1007.],[642. 830. 672. 513. 503.]
5323,180375.0,479675.0,"[5322, 39131, 72940, 106749, 140558]",[1001. 1004. 1007. 1007. 1000.],[537. 443. 287.  93.  13.]
5324,180375.0,481675.0,"[5323, 39132, 72941, 106750, 140559]",[1008. 1007. 1005. 1006. 1005.],[911. 194. 832. 204. 258.]
5325,180375.0,483675.0,"[5324, 39133, 72942, 106751, 140560]",[1002. 1002. 1006. 1009. 1003.],[ 87. 697. 691. 391. 616.]
5326,180375.0,485675.0,"[5325, 39134, 72943, 106752, 140561]",[1001. 1000. 1007. 1008. 1000.],[279. 405. 322. 409. 550.]
5327,180375.0,487675.0,"[5326, 39135, 72944, 106753, 140562]",[1008. 1005. 1003. 1000. 1007.],[712. 791. 241. 616. 267.]
5328,180375.0,489675.0,"[5327, 39136, 72945, 106754, 140563]",[1002. 1003. 1007. 1002. 1004.],[250. 811. 170. 177. 426.]
5329,180375.0,491675.0,"[5328, 39137, 72946, 106755, 140564]",[1009. 1004. 1004. 1006. 1000.],[ 68. 810. 125. 179. 316.]
5330,180375.0,493675.0,"[5329, 39138, 72947, 106756, 140565]",[1001. 1006. 1005. 1001. 1006.],[530. 521. 296. 573.  12.]
5331,180375.0,495675.0,"[5330, 39139, 72948, 106757, 140566]",[1003. 1000. 1008. 1007. 1006.],[370. 420. 874.  26. 202.]
5332,180375.0,499675.0,"[5331, 39140, 72949, 106758, 140567]",[1007. 1001. 1008. 1001. 1008.],[ 91. 566. 622. 598. 895.]
5333,182375.0,479675.0,"[5332, 39141, 72950, 106759, 140568]",[1009. 1002. 1001. 1004. 1005.],[893. 876. 893. 251. 456.]
5334,182375.0,485675.0,"[5333, 39142, 72951, 106760, 140569]",[1003. 1004. 1004. 1008. 1008.],[167.  65. 846. 955. 257.]
5335,182375.0,487675.0,"[5334, 39143, 72952, 106761, 140570]",[1004. 1004. 1000. 1001. 1006.],[839. 277. 919.  20. 989.]
5336,182375.0,489675.0,"[5335, 39144, 72953, 106762, 140571]",[1003. 1008. 1009. 1005. 1006.],[981. 368. 762. 758. 615.]
5337,182375.0,491675.0,"[5336, 39145, 72954, 106763, 140572]",[1000. 1007. 1007. 1000. 1007.],[905. 750. 895. 784. 355.]
5338,182375.0,493675.0,"[5337, 39146, 72955, 106764, 140573]",[1009. 1005. 1007. 1005. 1003.],[733. 698. 687. 988. 261.]
5339,182375.0,495675.0,"[5338, 39147, 72956, 106765, 140574]",[1004. 1007. 1007. 1000. 1008.],[308.   6. 722. 174. 209.]
5340,182375.0,497675.0,"[5339, 39148, 72957, 106766, 140575]",[1003. 1001. 1004. 1008. 1005.],[467. 842. 830. 454. 693.]
5341,182375.0,499675.0,"[5340, 39149, 72958, 106767, 140576]",[1007. 1001. 1008. 1002. 1006.],[863. 322.  79. 994.  63.]
5342,184375.0,479675.0,"[5341, 39150, 72959, 106768, 140577]",[1005. 1000. 1001. 1003. 1002.],[166. 472. 504. 400. 218.]
5343,184375.0,485675.0,"[5342, 39151, 72960, 106769, 140578]",[1002. 1002. 1008. 1008. 1007.],[397. 893. 556. 386. 238.]
5344,184375.0,487675.0,"[5343, 39152, 72961, 106770, 140579]",[1006. 1005. 1002. 1005. 1005.],[380. 246. 622. 726. 651.]
5345,184375.0,489675.0,"[5344, 39153, 72962, 106771, 140580]",[1009. 1002. 1000. 1002. 1005.],[634. 563. 190. 447. 210.]
