city,X,Y,items,weights,profit
211,228.0,61.0,"[210, 489, 768, 1047, 1326]",[1006. 1008. 1004. 1006. 1005.],[678. 770. 779.  34. 105.]
212,228.0,53.0,"[211, 490, 769, 1048, 1327]",[1006. 1000. 1004. 1000. 1003.],[885. 162. 912. 106. 744.]
213,236.0,53.0,"[212, 491, 770, 1049, 1328]",[1007. 1008. 1004. 1001. 1004.],[596.  90. 567. 947. 383.]
214,236.0,45.0,"[213, 492, 771, 1050, 1329]",[1001. 1009. 1005. 1000. 1004.],[400. 754. 394. 674. 760.]
215,228.0,45.0,"[214, 493, 772, 1051, 1330]",[1003. 1008. 1009. 1000. 1000.],[411. 267. 834. 931. 526.]
216,228.0,37.0,"[215, 494, 773, 1052, 1331]",[1005. 1008. 1005. 1005. 1008.],[746. 223. 328. 150.  45.]
217,236.0,37.0,"[216, 495, 774, 1053, 1332]",[1006. 1006. 1007. 1000. 1007.],[535. 928. 419. 398.  65.]
218,236.0,29.0,"[217, 496, 775, 1054, 1333]",[1009. 1005. 1001. 1009. 1004.],[ 82.  15. 258. 621. 388.]
219,228.0,29.0,"[218, 497, 776, 1055, 1334]",[1008. 1003. 1007. 1003. 1006.],[399. 637.  59. 446. 527.]
220,228.0,21.0,"[219, 498, 777, 1056, 1335]",[1009. 1009. 1008. 1005. 1006.],[412. 493. 375. 383. 861.]
221,236.0,21.0,"[220, 499, 778, 1057, 1336]",[1002. 1005. 1006. 1001. 1001.],[636. 208. 971. 455. 814.]
222,252.0,21.0,"[221, 500, 779, 1058, 1337]",[1004. 1006. 1006. 1005. 1005.],[983.  78. 673. 125. 781.]
223,260.0,29.0,"[222, 501, 780, 1059, 1338]",[1000. 1005. 1006. 1006. 1000.],[360. 292. 487. 485. 694.]
224,260.0,37.0,"[223, 502, 781, 1060, 1339]",[1005. 1008. 1006. 1003. 1001.],[120. 349. 694. 778. 742.]
225,260.0,45.0,"[224, 503, 782, 1061, 1340]",[1007. 1007. 1009. 1000. 1005.],[870. 219. 210. 883. 580.]
226,260.0,53.0,"[225, 504, 783, 1062, 1341]",[1001. 1005. 1006. 1009. 1007.],[808. 781. 187. 282. 124.]
227,260.0,61.0,"[226, 505, 784, 1063, 1342]",[1001. 1006. 1006. 1002. 1009.],[  4. 591. 911. 881. 465.]
228,260.0,69.0,"[227, 506, 785, 1064, 1343]",[1007. 1005. 1003. 1002. 1000.],[391. 763.  39. 686. 372.]
229,260.0,77.0,"[228, 507, 786, 1065, 1344]",[1005. 1007. 1002. 1001. 1004.],[810. 245. 321.  73. 671.]
230,276.0,77.0,"[229, 508, 787, 1066, 1345]",[1002. 1003. 1006. 1001. 1005.],[819. 382. 234. 721. 931.]
231,276.0,69.0,"[230, 509, 788, 1067, 1346]",[1006. 1002. 1003. 1008. 1009.],[ 958.  534. 1000.  502.  456.]
232,276.0,61.0,"[231, 510, 789, 1068, 1347]",[1006. 1000. 1003. 1006. 1003.],[209. 108. 272. 979. 696.]
233,276.0,53.0,"[232, 511, 790, 1069, 1348]",[1000. 1009. 1007. 1001. 1002.],[717. 852. 737. 489. 226.]
234,284.0,53.0,"[233, 512, 791, 1070, 1349]",[1002. 1002. 1002. 1004. 1009.],[359. 146. 222. 823. 271.]
235,284.0,61.0,"[234, 513, 792, 1071, 1350]",[1006. 1000. 1008. 1009. 1002.],[895. 941. 992. 769. 755.]
236,284.0,69.0,"[235, 514, 793, 1072, 1351]",[1006. 1001. 1001. 1006. 1006.],[419.  15. 776. 538. 939.]
237,284.0,77.0,"[236, 515, 794, 1073, 1352]",[1003. 1001. 1003. 1006. 1004.],[504. 207. 188. 990. 717.]
238,284.0,85.0,"[237, 516, 795, 1074, 1353]",[1007. 1004. 1008. 1003. 1007.],[588. 270. 980. 331. 159.]
239,284.0,93.0,"[238, 517, 796, 1075, 1354]",[1008. 1002. 1001. 1003. 1007.],[719. 856. 672. 339. 285.]
240,284.0,101.0,"[239, 518, 797, 1076, 1355]",[1000. 1003. 1000. 1008. 1000.],[323. 262. 895. 473. 682.]
241,288.0,109.0,"[240, 519, 798, 1077, 1356]",[1006. 1000. 1006. 1006. 1006.],[341. 681. 618. 485. 134.]
242,280.0,109.0,"[241, 520, 799, 1078, 1357]",[1000. 1003. 1007. 1004. 1004.],[965. 431. 201. 430. 557.]
243,276.0,101.0,"[242, 521, 800, 1079, 1358]",[1008. 1002. 1006. 1006. 1008.],[859.  71. 553. 540. 597.]
244,276.0,93.0,"[243, 522, 801, 1080, 1359]",[1000. 1005. 1008. 1003. 1005.],[456. 211. 959. 902. 585.]
245,276.0,85.0,"[244, 523, 802, 1081, 1360]",[1001. 1001. 1005. 1000. 1008.],[760.  53. 112. 190. 329.]
246,268.0,97.0,"[245, 524, 803, 1082, 1361]",[1002. 1007. 1006. 1002. 1008.],[135. 895. 206. 755. 194.]
247,260.0,109.0,"[246, 525, 804, 1083, 1362]",[1009. 1009. 1003. 1005. 1005.],[390. 289. 673. 970. 914.]
248,252.0,101.0,"[247, 526, 805, 1084, 1363]",[1008. 1005. 1006. 1005. 1007.],[780. 621.   7. 977. 418.]
249,260.0,93.0,"[248, 527, 806, 1085, 1364]",[1005. 1003. 1006. 1002. 1000.],[496. 881. 480. 815.  59.]
250,260.0,85.0,"[249, 528, 807, 1086, 1365]",[1005. 1000. 1006. 1009. 1008.],[  1. 944. 987. 745. 443.]
251,236.0,85.0,"[250, 529, 808, 1087, 1366]",[1000. 1009. 1005. 1009. 1007.],[906. 962. 821. 322. 156.]
252,228.0,85.0,"[251, 530, 809, 1088, 1367]",[1005. 1007. 1003. 1002. 1002.],[171. 882. 548. 436.  29.]
253,228.0,93.0,"[252, 531, 810, 1089, 1368]",[1004. 1003. 1007. 1002. 1008.],[437. 869. 997. 766. 920.]
254,236.0,93.0,"[253, 532, 811, 1090, 1369]",[1003. 1008. 1004. 1004. 1003.],[164. 645. 501. 958. 168.]
255,236.0,101.0,"[254, 533, 812, 1091, 1370]",[1007. 1009. 1006. 1000. 1008.],[142. 823. 398.  99.  72.]
256,228.0,101.0,"[255, 534, 813, 1092, 1371]",[1000. 1004. 1004. 1007. 1007.],[876. 988. 783. 236.  23.]
257,228.0,109.0,"[256, 535, 814, 1093, 1372]",[1008. 1009. 1001. 1002. 1003.],[265. 467. 141. 861. 842.]
258,228.0,117.0,"[257, 536, 815, 1094, 1373]",[1001. 1001. 1009. 1004. 1001.],[762.  21. 705. 179. 185.]
259,228.0,125.0,"[258, 537, 816, 1095, 1374]",[1005. 1007. 1005. 1005. 1001.],[319. 485. 886. 968.  98.]
260,220.0,125.0,"[259, 538, 817, 1096, 1375]",[1002. 1001. 1009. 1005. 1001.],[780. 879. 860. 279. 613.]
261,212.0,117.0,"[260, 539, 818, 1097, 1376]",[1001. 1002. 1003. 1007. 1006.],[ 41. 478. 695.  29. 698.]
262,204.0,109.0,"[261, 540, 819, 1098, 1377]",[1006. 1008. 1001. 1008. 1006.],[ 33. 274. 696. 292. 801.]
263,196.0,101.0,"[262, 541, 820, 1099, 1378]",[1001. 1000. 1002. 1001. 1002.],[720. 991. 873. 620. 633.]
264,188.0,93.0,"[263, 542, 821, 1100, 1379]",[1003. 1001. 1005. 1008. 1006.],[887. 286. 823. 285. 679.]
265,180.0,93.0,"[264, 543, 822, 1101, 1380]",[1005. 1005. 1005. 1002. 1006.],[907. 276. 852. 766. 774.]
266,180.0,101.0,"[265, 544, 823, 1102, 1381]",[1003. 1004. 1001. 1007. 1008.],[551. 339. 380. 190. 277.]
267,180.0,109.0,"[266, 545, 824, 1103, 1382]",[1009. 1002. 1008. 1002. 1008.],[732. 815. 455. 325. 784.]
268,180.0,117.0,"[267, 546, 825, 1104, 1383]",[1008. 1009. 1005. 1009. 1007.],[969.  50. 870.  32. 399.]
269,180.0,125.0,"[268, 547, 826, 1105, 1384]",[1004. 1005. 1007. 1004. 1001.],[679. 478. 120. 418. 612.]
270,196.0,145.0,"[269, 548, 827, 1106, 1385]",[1001. 1001. 1002. 1004. 1006.],[228. 840.   7. 537. 707.]
271,204.0,145.0,"[270, 549, 828, 1107, 1386]",[1001. 1009. 1006. 1009. 1008.],[168. 914.  62. 203. 265.]
272,212.0,145.0,"[271, 550, 829, 1108, 1387]",[1009. 1001. 1005. 1000. 1006.],[654. 373. 979. 182.  65.]
273,220.0,145.0,"[272, 551, 830, 1109, 1388]",[1009. 1000. 1009. 1000. 1000.],[ 48. 293. 184. 679. 227.]
274,228.0,145.0,"[273, 552, 831, 1110, 1389]",[1000. 1004. 1002. 1001. 1000.],[549. 452. 264. 422. 517.]
275,236.0,145.0,"[274, 553, 832, 1111, 1390]",[1000. 1002. 1006. 1008. 1007.],[260. 495. 425. 143. 882.]
276,246.0,141.0,"[275, 554, 833, 1112, 1391]",[1005. 1002. 1009. 1006. 1002.],[112. 233. 673. 563. 755.]
277,252.0,125.0,"[276, 555, 834, 1113, 1392]",[1000. 1000. 1003. 1001. 1009.],[450. 388. 739. 731. 486.]
278,260.0,129.0,"[277, 556, 835, 1114, 1393]",[1005. 1000. 1001. 1006. 1008.],[925.  41. 150. 488. 485.]
279,280.0,133.0,"[278, 557, 836, 1115, 1394]",[1000. 1008. 1008. 1008. 1000.],[240. 573.  45. 678. 721.]
