city,X,Y,items,weights,profit
582,6368.0,6891.0,"[581, 5041, 9501, 13961, 18421, 22881, 27341, 31801, 36261, 40721]",[419. 989.  59. 216. 805. 192. 485. 216. 295. 850.],[322. 352. 962. 286. 239. 415. 566. 937. 476.  65.]
583,6368.0,9438.0,"[582, 5042, 9502, 13962, 18422, 22882, 27342, 31802, 36262, 40722]",[195.  69. 751.  59. 726. 148. 391. 487.  41. 868.],[492. 826. 319. 941. 755.  95. 666. 736. 422.  18.]
584,6369.0,6628.0,"[583, 5043, 9503, 13963, 18423, 22883, 27343, 31803, 36263, 40723]",[945. 946.  59. 807. 619. 671. 404.  22. 954. 456.],[508. 121.  36. 525. 757. 797. 850. 427.  41. 567.]
585,6370.0,6365.0,"[584, 5044, 9504, 13964, 18424, 22884, 27344, 31804, 36264, 40724]",[970. 231. 925. 575. 960. 307. 177. 978. 329. 947.],[810. 441. 953. 218. 930. 157. 590. 292. 159. 641.]
586,6370.0,7063.0,"[585, 5045, 9505, 13965, 18425, 22885, 27345, 31805, 36265, 40725]",[257. 512. 432. 510. 691. 865. 574. 109. 842. 717.],[659. 422. 221. 235. 467. 859. 419. 757. 547. 756.]
587,6370.0,7770.0,"[586, 5046, 9506, 13966, 18426, 22886, 27346, 31806, 36266, 40726]",[ 41. 163. 988. 772. 997. 235. 364. 368. 296. 497.],[ 60. 143. 358. 877. 348. 851. 384. 180. 906. 896.]
588,6371.0,8427.0,"[587, 5047, 9507, 13967, 18427, 22887, 27347, 31807, 36267, 40727]",[352. 291. 425. 107. 108. 979. 295. 192. 107.  22.],[882. 588. 942. 397. 390. 252. 664.  79. 767. 763.]
589,6373.0,7235.0,"[588, 5048, 9508, 13968, 18428, 22888, 27348, 31808, 36268, 40728]",[137. 402. 664. 668.  30. 729. 514.  40. 596. 793.],[  9. 853. 794. 917.  59. 301. 646.  56. 299. 111.]
590,6373.0,7467.0,"[589, 5049, 9509, 13969, 18429, 22889, 27349, 31809, 36269, 40729]",[192. 618.  21. 155. 519. 652. 257. 870. 814. 582.],[ 64.  14. 875. 926.  50. 690. 212. 487. 430. 587.]
591,6373.0,9075.0,"[590, 5050, 9510, 13970, 18430, 22890, 27350, 31810, 36270, 40730]",[ 41. 130. 860. 987. 672. 725. 261. 463. 715. 274.],[ 60. 909. 581. 522. 461. 673. 460. 492. 100. 702.]
592,6375.0,9044.0,"[591, 5051, 9511, 13971, 18431, 22891, 27351, 31811, 36271, 40731]",[380. 685. 991. 272. 683. 898. 298. 749.  66. 117.],[792. 434. 318. 768. 381. 210. 896.  91. 631. 930.]
593,6376.0,8327.0,"[592, 5052, 9512, 13972, 18432, 22892, 27352, 31812, 36272, 40732]",[222. 905. 792.  24. 752. 817. 214. 203. 544. 870.],[176. 182. 272. 367. 967. 750. 845.  22. 597. 792.]
594,6376.0,9712.0,"[593, 5053, 9513, 13973, 18433, 22893, 27353, 31813, 36273, 40733]",[ 52. 883. 815. 327. 313. 730. 829. 105. 245. 382.],[266. 512. 530. 820. 327. 709.  31. 246. 736. 214.]
595,6377.0,6921.0,"[594, 5054, 9514, 13974, 18434, 22894, 27354, 31814, 36274, 40734]",[656. 959. 208.  56. 869. 990. 254. 656. 490. 541.],[ 48. 490. 588. 604.  88.  59. 279. 185. 224. 142.]
596,6377.0,7376.0,"[595, 5055, 9515, 13975, 18435, 22895, 27355, 31815, 36275, 40735]",[612. 376. 690.  42. 790. 560. 203. 100. 796. 332.],[290.  43. 476. 206. 115. 816. 931. 638. 747. 135.]
597,6378.0,6183.0,"[596, 5056, 9516, 13976, 18436, 22896, 27356, 31816, 36276, 40736]",[364. 126. 684. 609. 513. 621. 243. 369. 258. 645.],[820. 554. 454. 760. 427. 964. 471. 542. 474. 800.]
598,6380.0,6153.0,"[597, 5057, 9517, 13977, 18437, 22897, 27357, 31817, 36277, 40737]",[199. 119. 216. 350.  32. 742. 331. 115. 525.  88.],[125. 944. 828. 708. 807.  45. 390. 943.  61. 528.]
599,6380.0,7993.0,"[598, 5058, 9518, 13978, 18438, 22898, 27358, 31818, 36278, 40738]",[826.  25.  64. 928. 413. 182. 378. 388. 207.   8.],[344.  49. 902. 708. 687. 230. 683. 162. 998. 887.]
600,6380.0,8458.0,"[599, 5059, 9519, 13979, 18439, 22899, 27359, 31819, 36279, 40739]",[652. 722. 952. 475. 463. 341. 877.  99. 573. 873.],[212. 523. 522. 141. 679. 642. 699. 360. 442. 284.]
601,6380.0,9398.0,"[600, 5060, 9520, 13980, 18440, 22900, 27360, 31820, 36280, 40740]",[474. 254. 855. 919. 777. 729. 942. 818.  79. 690.],[511. 781. 199. 827. 897. 588. 655. 762. 915. 646.]
602,6380.0,9621.0,"[601, 5061, 9521, 13981, 18441, 22901, 27361, 31821, 36281, 40741]",[858. 123. 442. 803. 426. 814. 415. 543. 419. 937.],[906. 234. 898. 110. 753. 727. 362. 466. 164. 637.]
603,6381.0,5900.0,"[602, 5062, 9522, 13982, 18442, 22902, 27362, 31822, 36282, 40742]",[480. 433. 881. 751. 773.  63. 635. 697. 252. 966.],[438. 498. 769. 733. 417. 834. 343. 770. 286. 199.]
604,6381.0,6345.0,"[603, 5063, 9523, 13983, 18443, 22903, 27363, 31823, 36283, 40743]",[582. 669. 448. 825. 379. 140. 506. 191.  72. 824.],[791. 737. 450. 464. 161. 894. 274. 961. 347.  55.]
605,6381.0,6598.0,"[604, 5064, 9524, 13984, 18444, 22904, 27364, 31824, 36284, 40744]",[369. 935. 478. 989. 446. 395. 770. 616. 528. 524.],[259. 448. 234. 243. 330. 471. 604.  30. 698. 386.]
606,6382.0,7720.0,"[605, 5065, 9525, 13985, 18445, 22905, 27365, 31825, 36285, 40745]",[597. 908. 802.   8. 520. 784. 812. 574. 721. 824.],[367. 779.  43. 605. 972. 139. 248. 515. 246. 179.]
607,6382.0,7963.0,"[606, 5066, 9526, 13986, 18446, 22906, 27366, 31826, 36286, 40746]",[633. 884. 741. 644.  16. 243. 361. 687.  15. 305.],[243. 917. 523. 796. 978. 263. 170.  24.  43. 767.]
608,6383.0,7013.0,"[607, 5067, 9527, 13987, 18447, 22907, 27367, 31827, 36287, 40747]",[360. 190. 709. 285. 711.  95. 618. 832. 314.  60.],[509.  18. 458. 777. 105. 795. 822. 558. 103. 256.]
609,6384.0,9540.0,"[608, 5068, 9528, 13988, 18448, 22908, 27368, 31828, 36288, 40748]",[715.  41. 694. 584. 604. 709. 797. 993. 208. 403.],[818. 678. 822. 814. 865. 966. 853. 544. 587. 157.]
610,6385.0,8115.0,"[609, 5069, 9529, 13989, 18449, 22909, 27369, 31829, 36289, 40749]",[980. 140. 719. 826. 717. 764. 114.  38. 305. 749.],[256.  62.   3. 149. 403. 928. 488. 694. 629. 236.]
611,6386.0,7852.0,"[610, 5070, 9530, 13990, 18450, 22910, 27370, 31830, 36290, 40750]",[652. 941. 265. 114. 303. 936.  63. 279. 511. 390.],[118.  94. 702. 105. 239. 281. 131. 970. 404. 443.]
612,6389.0,8944.0,"[611, 5071, 9531, 13991, 18451, 22911, 27371, 31831, 36291, 40751]",[266. 305. 625. 319. 579. 694. 603. 128. 436. 546.],[120. 337. 203. 734. 820. 578. 511. 996. 347. 553.]
613,6392.0,6093.0,"[612, 5072, 9532, 13992, 18452, 22912, 27372, 31832, 36292, 40752]",[236. 271.  41. 765. 488. 392. 648. 298. 482. 920.],[181. 809. 591. 853. 374. 759. 125. 312. 724. 803.]
614,6392.0,6113.0,"[613, 5073, 9533, 13993, 18453, 22913, 27373, 31833, 36293, 40753]",[146.  22. 553. 847. 125. 629. 865. 941.  16. 595.],[298.  44. 364. 420. 556. 554.  88. 634. 846. 938.]
615,6392.0,6326.0,"[614, 5074, 9534, 13994, 18454, 22914, 27374, 31834, 36294, 40754]",[ 50. 965. 888. 331.  27. 213. 706.  84. 910. 590.],[508. 714. 364. 803. 479. 221. 975. 368. 494. 863.]
616,6392.0,6791.0,"[615, 5075, 9535, 13995, 18455, 22915, 27375, 31835, 36295, 40755]",[310. 368. 883. 916. 344.   7. 337. 322. 440. 794.],[ 38. 730. 558.  71. 279. 216.  15. 522. 827. 180.]
617,6393.0,5850.0,"[616, 5076, 9536, 13996, 18456, 22916, 27376, 31836, 36296, 40756]",[387. 501. 735. 796. 582. 513. 509. 323. 509.  33.],[417. 945. 935. 153. 440.  62. 967. 377. 900. 123.]
618,6393.0,9328.0,"[617, 5077, 9537, 13997, 18457, 22917, 27377, 31837, 36297, 40757]",[950. 847. 876. 576. 184. 601. 173. 309. 270. 215.],[ 42. 858. 136.  92. 580. 828. 284. 311. 783. 946.]
619,6393.0,9793.0,"[618, 5078, 9538, 13998, 18458, 22918, 27378, 31838, 36298, 40758]",[ 94.  21. 458. 829. 223.  52. 299. 515. 454.  73.],[360. 752. 106. 175. 427. 249. 418. 231. 226. 722.]
620,6395.0,6275.0,"[619, 5079, 9539, 13999, 18459, 22919, 27379, 31839, 36299, 40759]",[953. 707. 531. 850. 115. 892. 660. 828. 969.  79.],[887. 610. 253. 677. 897. 937. 984. 611. 608. 584.]
621,6395.0,7650.0,"[620, 5080, 9540, 14000, 18460, 22920, 27380, 31840, 36300, 40760]",[799. 248. 127. 241. 936. 190. 833. 127. 154. 420.],[706. 956. 133. 839. 801. 372. 458. 278. 959. 461.]
622,6395.0,9055.0,"[621, 5081, 9541, 14001, 18461, 22921, 27381, 31841, 36301, 40761]",[530. 941. 813. 433.  62. 694.  97. 263.  51. 456.],[185. 382. 323. 247. 644. 302. 873. 951. 848. 673.]
623,6396.0,8338.0,"[622, 5082, 9542, 14002, 18462, 22922, 27382, 31842, 36302, 40762]",[422. 256.  25.  71. 128. 280. 482. 452. 918. 706.],[700. 737. 745. 290.  93. 455. 532. 402. 517. 846.]
624,6396.0,8570.0,"[623, 5083, 9543, 14003, 18463, 22923, 27383, 31843, 36303, 40763]",[702. 663. 323. 600. 450. 858.  14. 855. 741. 275.],[285. 360. 880. 629. 757. 254. 273. 153. 787. 740.]
625,6396.0,9480.0,"[624, 5084, 9544, 14004, 18464, 22924, 27384, 31844, 36304, 40764]",[835. 523. 981. 215.  95. 335. 473. 330. 434. 600.],[452. 607. 817. 908. 382. 691. 765. 437. 343. 883.]
626,6397.0,6912.0,"[625, 5085, 9545, 14005, 18465, 22925, 27385, 31845, 36305, 40765]",[920. 993. 849. 230. 673. 669. 430. 922. 977. 583.],[386.  34. 365. 306. 927. 407. 909. 576. 118. 993.]
627,6397.0,8540.0,"[626, 5086, 9546, 14006, 18466, 22926, 27386, 31846, 36306, 40766]",[ 73. 348. 632. 538.  30. 422. 970.  64. 164. 936.],[798. 264. 632.  97. 412. 154. 485. 954.  98. 573.]
628,6398.0,7124.0,"[627, 5087, 9547, 14007, 18467, 22927, 27387, 31847, 36307, 40767]",[455. 297. 941. 665. 747. 998. 548. 684. 428. 710.],[530. 791. 892. 555. 909. 647.  17. 107.  87. 658.]
629,6399.0,8479.0,"[628, 5088, 9548, 14008, 18468, 22928, 27388, 31848, 36308, 40768]",[972.  54.  35. 957. 801. 567. 846. 131. 218. 153.],[308. 675. 469. 666. 308. 376.  67. 839.  36. 944.]
630,6399.0,9652.0,"[629, 5089, 9549, 14009, 18469, 22929, 27389, 31849, 36309, 40769]",[462. 454. 994. 918. 952. 481. 139. 778. 382. 894.],[186. 815. 294.  26. 833. 363. 705. 487. 355. 228.]
631,6400.0,6609.0,"[630, 5090, 9550, 14010, 18470, 22930, 27390, 31850, 36310, 40770]",[392. 959. 588.  57.  74. 733.  82.  26. 139. 640.],[ 52. 803. 195. 968. 854.  38. 600. 408. 745. 509.]
632,6400.0,9167.0,"[631, 5091, 9551, 14011, 18471, 22931, 27391, 31851, 36311, 40771]",[  5. 425.  89. 887. 761. 471.  34. 838. 423. 694.],[549. 961. 637. 455. 287. 802. 690.  15.  98. 301.]
633,6401.0,7276.0,"[632, 5092, 9552, 14012, 18472, 22932, 27392, 31852, 36312, 40772]",[487.  95. 402. 275. 403.  57. 291. 809. 592. 835.],[707. 656. 349.   1.  92.  63.  40. 309. 349. 915.]
634,6401.0,9834.0,"[633, 5093, 9553, 14013, 18473, 22933, 27393, 31853, 36313, 40773]",[969. 617. 947. 961. 488. 998. 963. 947. 600. 498.],[943. 979. 520. 529. 625. 373. 102.  94.  95. 631.]
635,6402.0,6569.0,"[634, 5094, 9554, 14014, 18474, 22934, 27394, 31854, 36314, 40774]",[735. 499. 933. 731. 144. 695. 752.   1. 204. 181.],[ 31. 559. 351. 559. 741.  44. 459. 685. 652. 437.]
636,6402.0,9126.0,"[635, 5095, 9555, 14015, 18475, 22935, 27395, 31855, 36315, 40775]",[869. 986.  53. 449. 592. 545. 857. 556. 379. 758.],[141. 237. 629. 154. 788.   2. 759. 360. 179. 570.]
637,6404.0,6053.0,"[636, 5096, 9556, 14016, 18476, 22936, 27396, 31856, 36316, 40776]",[454. 482. 799. 459.  46. 637. 475. 616. 132. 484.],[147. 389. 335. 438. 111. 338. 507.  76. 964. 468.]
638,6404.0,6993.0,"[637, 5097, 9557, 14017, 18477, 22937, 27397, 31857, 36317, 40777]",[570. 729. 817.   3. 915. 684. 420. 493. 480. 523.],[ 50.   3. 592.  97. 343. 926. 259.  78. 794. 824.]
639,6404.0,7913.0,"[638, 5098, 9558, 14018, 18478, 22938, 27398, 31858, 36318, 40778]",[290. 508. 219. 166. 508. 936.  29. 202. 797. 971.],[347. 167. 402. 558. 498. 787. 605. 936. 876. 381.]
640,6406.0,6478.0,"[639, 5099, 9559, 14019, 18479, 22939, 27399, 31859, 36319, 40779]",[683. 254. 213. 567. 534. 598. 603. 373. 110. 689.],[ 91. 417. 826. 273. 891. 767. 165. 600.  77. 450.]
641,6406.0,6720.0,"[640, 5100, 9560, 14020, 18480, 22940, 27400, 31860, 36320, 40780]",[193. 570. 761. 994. 317. 146. 941. 243. 330. 451.],[215. 909. 459. 366. 649. 954. 689. 641. 934. 110.]
642,6407.0,6225.0,"[641, 5101, 9561, 14021, 18481, 22941, 27401, 31861, 36321, 40781]",[374. 645. 890. 760. 699. 962. 500. 999. 306. 249.],[308. 505.  61. 815.  38. 756. 148. 189. 782. 640.]
643,6407.0,7620.0,"[642, 5102, 9562, 14022, 18482, 22942, 27402, 31862, 36322, 40782]",[842. 910. 746. 347. 958. 500. 901. 823. 239. 533.],[797. 684. 463. 562. 164. 248. 791. 591. 743. 537.]
644,6407.0,8065.0,"[643, 5103, 9563, 14023, 18483, 22943, 27403, 31863, 36323, 40783]",[191. 347. 290. 858. 434. 668. 994. 923. 630. 692.],[604. 855.  51. 689. 946. 628. 637. 758. 867. 262.]
645,6407.0,9005.0,"[644, 5104, 9564, 14024, 18484, 22944, 27404, 31864, 36324, 40784]",[911. 168. 766. 510.  42. 699. 442. 369. 493. 861.],[495. 659. 780. 219. 393. 843. 903. 958. 240. 523.]
646,6408.0,5972.0,"[645, 5105, 9565, 14025, 18485, 22945, 27405, 31865, 36325, 40785]",[ 31. 491. 167.  88. 860. 677.  12.  78. 889. 542.],[235. 838. 359. 857. 634. 267. 988. 457. 841.  26.]
647,6408.0,7357.0,"[646, 5106, 9566, 14026, 18486, 22946, 27406, 31866, 36326, 40786]",[ 40. 553. 648. 654. 528. 778. 494. 364. 889. 788.],[923. 838. 528. 621. 754. 462. 931. 556. 813.  94.]
648,6408.0,7833.0,"[647, 5107, 9567, 14027, 18487, 22947, 27407, 31867, 36327, 40787]",[788. 458.  20. 375. 671. 419. 470. 563. 711. 633.],[ 13. 812. 691. 289. 173. 155. 176. 282. 241. 113.]
649,6408.0,8288.0,"[648, 5108, 9568, 14028, 18488, 22948, 27408, 31868, 36328, 40788]",[852. 560. 715. 495.  13. 117. 443. 521. 579.  20.],[ 97. 918. 221. 526. 919. 276.  57. 203.  27. 995.]
650,6409.0,7095.0,"[649, 5109, 9569, 14029, 18489, 22949, 27409, 31869, 36329, 40789]",[742. 357. 211. 122. 935. 856. 279. 692. 429. 936.],[  6. 600. 448. 224. 291. 255. 500. 843. 600. 681.]
651,6410.0,7772.0,"[650, 5110, 9570, 14030, 18490, 22950, 27410, 31870, 36330, 40790]",[446. 559. 364. 245. 716. 693. 829. 878. 568. 464.],[183. 537. 562. 465. 820. 470. 375. 409. 870. 211.]
652,6411.0,6822.0,"[651, 5111, 9571, 14031, 18491, 22951, 27411, 31871, 36331, 40791]",[142. 348. 659. 650. 975. 894. 294. 129. 259. 729.],[964. 892. 292. 554.  76. 611. 321. 803. 841. 937.]
653,6411.0,7519.0,"[652, 5112, 9572, 14032, 18492, 22952, 27412, 31872, 36332, 40792]",[906. 409. 771. 711. 191. 828. 133. 695. 845.  24.],[112. 637. 677. 402. 277. 684. 555. 540. 487. 276.]
654,6412.0,8429.0,"[653, 5113, 9573, 14033, 18493, 22953, 27413, 31873, 36333, 40793]",[970. 755. 314. 226. 211. 244. 801. 563. 910. 461.],[780. 653. 198. 318. 144. 295.  41. 349. 389. 381.]
655,6414.0,6751.0,"[654, 5114, 9574, 14034, 18494, 22954, 27414, 31874, 36334, 40794]",[843. 378. 238. 406. 584. 247.  14. 452. 929. 830.],[676. 872.  52.  61. 237. 816. 883. 772. 837. 985.]
656,6414.0,7226.0,"[655, 5115, 9575, 14035, 18495, 22955, 27415, 31875, 36335, 40795]",[137. 829. 519. 837. 361. 583. 619. 990. 713. 511.],[805. 991. 397. 777. 881. 418. 318. 647. 147. 534.]
657,6415.0,5811.0,"[656, 5116, 9576, 14036, 18496, 22956, 27416, 31876, 36336, 40796]",[666. 483. 348. 260. 264. 699. 950. 575. 493. 968.],[625. 540. 483.  95. 622. 366. 830. 753.  11. 514.]
658,6415.0,7196.0,"[657, 5117, 9577, 14037, 18497, 22957, 27417, 31877, 36337, 40797]",[456.  38. 621. 260. 116. 727. 377. 401. 255. 678.],[937. 598. 582. 873. 549. 571. 961. 363.  10. 702.]
659,6415.0,7418.0,"[658, 5118, 9578, 14038, 18498, 22958, 27418, 31878, 36338, 40798]",[709. 840.  92. 675. 683. 405. 203. 264. 418. 890.],[719. 550. 703. 182. 259. 575. 582. 123. 871. 523.]
660,6416.0,8096.0,"[659, 5119, 9579, 14039, 18499, 22959, 27419, 31879, 36339, 40799]",[ 526.  659.  413.  720.  101.  700.  362.  771. 1000.  273.],[226. 191. 629. 988.  31. 835.  63. 299. 898. 745.]
661,6416.0,9491.0,"[660, 5120, 9580, 14040, 18500, 22960, 27420, 31880, 36340, 40800]",[889.   8. 639. 467. 959. 738. 487.  23. 903. 983.],[297. 685. 105. 245.  50. 717. 605. 241. 107. 616.]
662,6418.0,8510.0,"[661, 5121, 9581, 14041, 18501, 22961, 27421, 31881, 36341, 40801]",[859. 664. 195. 784. 622. 902. 289. 820. 846. 174.],[441. 485. 594. 494. 701. 503. 350.  45.  27. 415.]
663,6419.0,6175.0,"[662, 5122, 9582, 14042, 18502, 22962, 27422, 31882, 36342, 40802]",[669. 361. 408. 334. 655. 616. 105. 861. 758. 340.],[878. 767. 438. 783. 749. 257. 228. 497. 300. 294.]
664,6420.0,9855.0,"[663, 5123, 9583, 14043, 18503, 22963, 27423, 31883, 36343, 40803]",[423. 782. 970. 944. 364. 542. 624.  21. 226. 847.],[425. 303. 380. 944. 756. 417.  53.  54. 774. 886.]
665,6423.0,7712.0,"[664, 5124, 9584, 14044, 18504, 22964, 27424, 31884, 36344, 40804]",[ 62. 149. 647. 468.   8.  47. 497. 719.   2. 257.],[ 71. 311. 764. 636.  79.  64. 819. 669. 680. 413.]
666,6424.0,6307.0,"[665, 5125, 9585, 14045, 18505, 22965, 27425, 31885, 36345, 40805]",[978. 406. 735. 182. 897. 805. 803. 685. 280.  58.],[483. 470. 820. 374. 351. 525. 193. 827. 783. 484.]
667,6424.0,8389.0,"[666, 5126, 9586, 14046, 18506, 22966, 27426, 31886, 36346, 40806]",[288. 517. 308. 143. 399. 936.  48. 727. 584. 581.],[276. 163. 279.  41. 572. 452. 834. 215. 605. 554.]
668,6425.0,7894.0,"[667, 5127, 9587, 14047, 18507, 22967, 27427, 31887, 36347, 40807]",[ 96. 887. 199. 114. 562. 558. 781. 929.  84. 396.],[562. 541. 624. 657.  23. 345. 956.  58. 268. 410.]
669,6426.0,9714.0,"[668, 5128, 9588, 14048, 18508, 22968, 27428, 31888, 36348, 40808]",[304. 864. 414. 154. 724. 960. 650. 545. 526. 157.],[288. 458. 370. 994. 865. 727. 302. 483. 508. 512.]
670,6427.0,6236.0,"[669, 5129, 9589, 14049, 18509, 22969, 27429, 31889, 36349, 40809]",[  6. 760.  14. 273.  92. 770. 115. 958. 511. 785.],[ 46. 433. 360. 819. 100. 558. 599. 135. 199. 252.]
671,6427.0,9229.0,"[670, 5130, 9590, 14050, 18510, 22970, 27430, 31890, 36350, 40810]",[587. 775. 880. 579. 752. 544. 537. 336. 156. 632.],[443. 859. 841. 275. 618. 778. 912. 771. 380.  14.]
672,6429.0,7803.0,"[671, 5131, 9591, 14051, 18511, 22971, 27431, 31891, 36351, 40811]",[326. 378. 117. 350. 214. 121. 572. 334. 770.  90.],[142. 712. 301. 202. 938. 180. 504. 155.   7. 812.]
673,6431.0,6135.0,"[672, 5132, 9592, 14052, 18512, 22972, 27432, 31892, 36352, 40812]",[561. 137. 972. 945. 134. 205.  95.  42. 830. 434.],[693. 664. 650. 860. 426. 107. 423. 856. 442. 684.]
674,6431.0,9370.0,"[673, 5133, 9593, 14053, 18513, 22973, 27433, 31893, 36353, 40813]",[226.  85. 639. 894. 339. 920. 673. 933. 765. 211.],[558. 638. 373. 435. 271. 913. 975. 190. 597. 927.]
675,6431.0,9613.0,"[674, 5134, 9594, 14054, 18514, 22974, 27434, 31894, 36354, 40814]",[124. 726. 816. 508. 361. 543. 999. 271. 139. 979.],[159.  10. 892. 834. 949.   5. 805. 739. 382. 303.]
676,6432.0,5882.0,"[675, 5135, 9595, 14055, 18515, 22975, 27435, 31895, 36355, 40815]",[337. 934. 784. 366. 654. 931. 791. 952. 365. 576.],[896. 234. 476. 728. 256.  18. 283. 589. 146. 271.]
677,6432.0,6802.0,"[676, 5136, 9596, 14056, 18516, 22976, 27436, 31896, 36356, 40816]",[927. 322. 978. 576. 690. 328. 329.   1.  45. 203.],[454. 814. 335.  34. 746. 441. 383. 692. 226. 548.]
678,6433.0,6095.0,"[677, 5137, 9597, 14057, 18517, 22977, 27437, 31897, 36357, 40817]",[723. 841. 779. 819. 346. 335.  37. 513. 424. 412.],[119. 455.  28. 124. 171. 906. 642. 487. 758. 432.]
679,6433.0,7025.0,"[678, 5138, 9598, 14058, 18518, 22978, 27438, 31898, 36358, 40818]",[693. 369. 976. 765. 972. 635. 545. 992. 141. 813.],[625. 820. 483. 761. 612. 795. 398. 746. 875. 169.]
680,6434.0,9320.0,"[679, 5139, 9599, 14059, 18519, 22979, 27439, 31899, 36359, 40819]",[819. 649. 734. 454. 253. 244. 140. 608. 294. 797.],[871. 518. 821.  74. 223. 159. 957. 817. 939. 542.]
681,6437.0,7146.0,"[680, 5140, 9600, 14060, 18520, 22980, 27440, 31900, 36360, 40820]",[664. 377. 824. 215. 303.   6. 386. 573. 450. 533.],[810.  56. 301. 175. 760. 951. 363. 337. 658. 799.]
682,6438.0,6914.0,"[681, 5141, 9601, 14061, 18521, 22981, 27441, 31901, 36361, 40821]",[120. 337. 300. 322. 601. 790. 875. 833. 774. 191.],[105. 953. 831. 614. 992. 852. 169. 690. 464. 283.]
683,6438.0,7369.0,"[682, 5142, 9602, 14062, 18522, 22982, 27442, 31902, 36362, 40822]",[330. 712. 569. 860. 820. 141. 276. 569. 582.  31.],[185. 737. 556. 218. 480.  42.  56. 306. 444. 900.]
684,6438.0,8066.0,"[683, 5143, 9603, 14063, 18523, 22983, 27443, 31903, 36363, 40823]",[679. 294. 719. 179. 687. 880.  76. 686. 650. 779.],[906.  98. 956. 891. 367. 697.  82. 680. 754. 135.]
685,6438.0,9674.0,"[684, 5144, 9604, 14064, 18524, 22984, 27444, 31904, 36364, 40824]",[867. 483. 517. 167. 499. 220. 622. 889. 405.  38.],[ 20. 919. 162. 775. 766. 885.  97. 332. 149. 293.]
686,6439.0,5954.0,"[685, 5145, 9605, 14065, 18525, 22985, 27445, 31905, 36365, 40825]",[793. 771. 575. 509. 696. 220. 687. 130. 552. 156.],[218. 858. 435. 716. 998. 895. 138. 113. 236. 264.]
687,6439.0,6419.0,"[686, 5146, 9606, 14066, 18526, 22986, 27446, 31906, 36366, 40826]",[415. 583. 675. 729. 591. 689. 994. 176. 427. 413.],[171. 411.  14. 355. 820. 684. 577. 584.  44. 696.]
688,6439.0,8279.0,"[687, 5147, 9607, 14067, 18527, 22987, 27447, 31907, 36367, 40827]",[605. 720. 788. 110. 801. 824.  16. 890.   5. 903.],[434. 678. 423. 174. 985.  55.  24. 318. 823.  57.]
689,6439.0,8966.0,"[688, 5148, 9608, 14068, 18528, 22988, 27448, 31908, 36368, 40828]",[643. 304. 789.  38. 299. 196. 109. 785. 793. 773.],[175. 342.  70. 399. 480. 542. 248. 370. 904. 471.]
690,6440.0,8006.0,"[689, 5149, 9609, 14069, 18529, 22989, 27449, 31909, 36369, 40829]",[354. 817.  36. 105. 138. 320. 815. 535. 272. 836.],[142.  12. 614. 330. 256. 250. 731. 369.  28. 782.]
691,6441.0,6368.0,"[690, 5150, 9610, 14070, 18530, 22990, 27450, 31910, 36370, 40830]",[220. 420. 419. 107.  20. 820. 999. 551. 540. 868.],[259.   3. 865. 578. 574. 324. 474. 403. 920. 752.]
692,6441.0,6611.0,"[691, 5151, 9611, 14071, 18531, 22991, 27451, 31911, 36371, 40831]",[746. 190. 921.  88. 987. 771. 173. 636. 121. 893.],[267. 187. 917. 305. 225. 323. 509. 288. 430. 445.]
693,6441.0,9846.0,"[692, 5152, 9612, 14072, 18532, 22992, 27452, 31912, 36372, 40832]",[925.  75. 569. 522. 682. 800. 677. 548. 506. 358.],[858. 744. 362. 328. 637.  20. 355.  12. 751. 498.]
694,6442.0,7743.0,"[693, 5153, 9613, 14073, 18533, 22993, 27453, 31913, 36373, 40833]",[510. 988. 994. 373. 603. 605.  30. 744. 636. 529.],[714. 240. 953.  31. 202. 361. 517. 546. 558. 728.]
695,6442.0,7966.0,"[694, 5154, 9614, 14074, 18534, 22994, 27454, 31914, 36374, 40834]",[291. 934. 588. 207. 339.  30. 888. 282. 441. 955.],[624. 695. 513.  25. 251.  63. 271. 733. 222. 883.]
696,6442.0,8208.0,"[695, 5155, 9615, 14075, 18535, 22995, 27455, 31915, 36375, 40835]",[938. 287. 692. 781. 143. 266. 903. 513. 870. 958.],[170. 493.  96. 386. 780. 785. 428. 822. 182. 471.]
697,6442.0,9128.0,"[696, 5156, 9616, 14076, 18536, 22996, 27456, 31916, 36376, 40836]",[870. 577. 413. 835. 166. 115. 737. 417. 574. 821.],[805. 132. 260. 156. 356. 758. 830. 291. 396. 372.]
698,6443.0,5863.0,"[697, 5157, 9617, 14077, 18537, 22997, 27457, 31917, 36377, 40837]",[285. 210. 837. 826. 396. 962. 876. 214. 763. 169.],[852. 452.  38. 132. 891. 352. 689. 235. 534.  59.]
699,6443.0,8168.0,"[698, 5158, 9618, 14078, 18538, 22998, 27458, 31918, 36378, 40838]",[ 54. 222.  31. 506. 385. 800. 436. 206. 159. 396.],[188. 199. 611. 458. 206. 548. 348. 360. 769. 934.]
700,6443.0,9108.0,"[699, 5159, 9619, 14079, 18539, 22999, 27459, 31919, 36379, 40839]",[ 56. 605.   5. 843. 265.  69. 542. 150. 945. 787.],[456. 737. 747. 244. 250. 789. 121. 425.  77. 941.]
701,6446.0,8582.0,"[700, 5160, 9620, 14080, 18540, 23000, 27460, 31920, 36380, 40840]",[135. 734. 923. 891. 288. 333. 942.  68. 646. 615.],[218. 769. 601. 679. 248. 325. 391. 491. 648. 813.]
